id,Ad date,Address,Air conditioning,Balcony,Bathrooms,Unnamed: 6,Condition,Floor,Floor area,Furniture,Garage,Garden,Heating,Kitchen,Lift,Monthly charges,Price,Property type,Ref.,Rental income,Rooms,Terrace,Total floors,Zone
e9d382c16d144da1aca0acd9faefa366,30/07/2019,"Via Raffaele Cadorna 36, Torino",,Yes,1,,buono / abitabile,4,85m²,Unfurnished,no,Nothing,Communal,Livable,,60 € mensili,89,whole estate,216  CADORNA 36,,4,,5.0,"Santa Rita, Mirafiori Nord"
f0c19e4825064b24bcf17c64069e8244,2/2/2018,Torino,,Yes,1,,buono / abitabile,2,45m²,,,,Communal,Livable,,40 € mensili,69,whole estate,-2043418,,2,,4.0,"Borgo San Paolo, Cenisia"
1ba0a059c77647cca6985d32bc1e242e,10/8/2019,"Via Pirano, 1,  Torino",,,1,,buono / abitabile,2,45m²,,,,,,,85 € mensili,45,whole estate,23111098-24,,2,,3.0,"Le Vallette, Lucento, Madonna di Campagna"
c794f197ed814ca9aba68d4e48cfc577,8/11/2018,"Via Portula 12, Torino",,Yes,1,,excellent/refurbished,2,48m²,Unfurnished,no,Nothing,Autonomous,Livable,,40 € mensili,45.9,whole estate,PORTULA45900,,2,,4.0,"Le Vallette, Lucento, Madonna di Campagna"
32ffbb9148814c379f2be2ebf609b486,3/7/2019,"corso Casale,  Torino",,Yes,1,,buono / abitabile,1,65m²,,no,Nothing,Autonomous,Livable,,,112,,75/19 (2532283),,3,,3.0,
4aa12122c9e748748cfdc1ce242b8580,29/07/2019,"Largo Toscana 50, Torino",,Yes,1,,excellent/refurbished,4,75m²,Furnished,no,Shared,Communal,Livable,Yes,,99,whole estate,40163944,,3,,9.0,"Le Vallette, Lucento, Madonna di Campagna"
df4efb43208c491db9ec18aca4ad92d0,4/10/2017,"Via Alberto Viriglio 33, Torino",,,1,,buono / abitabile,raised floor,52m²,Unfurnished,no,Nothing,Communal,Kitchenette,,35 € mensili,54,whole estate,viriglio54,,2,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
e66f400f64a144d08b6bf46c57daa14b,29/07/2019,"Via Piedicavallo 16, Torino",,,1,,to be refurbished,raised floor,65m²,,,,Communal,Small kitchen,,75 € mensili,88,whole estate,26/07 piedicavallo,,3,Yes,2.0,"Pozzo Strada, Parella"
88affcfd617546279bb33bac38c5c00f,11/12/2018,"Via Carmagnola, 10,  Torino",,Yes,1,,nuovo / in costruzione,raised floor,58m²,Unfurnished,1 car,Shared,Autonomous,Kitchenette,Yes,54 € mensili,79,whole estate,171.6547,,2,,4.0,"Aurora, Barriera di Milano, Rebaudengo"
96a4245a174b41fd84e41bf93952259e,4/6/2019,"Corso Gaetano Salvemini 35, Torino",,Yes,1,,buono / abitabile,10,78m²,,parking space,Shared,Communal,Livable,Yes,70 € mensili,130,whole estate,,,2,,10.0,"Santa Rita, Mirafiori Nord"
23546a1954054be5a0980ada3592218a,7/8/2019,"Via Modena,  Torino",,,1,,excellent/refurbished,Ground floor,46m²,,no,,Autonomous,Livable,,25 € mensili,92,whole estate,,,2,,,"Aurora, Barriera di Milano, Rebaudengo"
f1914b90dad84aa5a806649f8c6e3f81,5/8/2019,"Strada del Pascolo 47, Torino",,Yes,1,,buono / abitabile,2,96m²,Unfurnished,no,Nothing,Autonomous,A vista,,,58,whole estate,0026660942/15ESLUpascoloTOLZ,,3,,2.0,"Barriera di Lanzo, Falchera, Barca, Bertolla"
b903de586c2e492d8a3e8b2f8850e0c9,26/07/2019,"Via Giovanni Servais,  Torino",Yes,Yes,2,,excellent/refurbished,1,80m²,,1 car,Shared,Communal,Livable,Yes,,169,whole estate,40195682,,3,,5.0,"Pozzo Strada, Parella"
c2773b71e0b743749ea3189fbad359bc,10/8/2019,"Via Caluso, 15,  Torino",,Yes,1,,buono / abitabile,raised floor,58m²,,,,Communal,,,,59,whole estate,1156,,2,,4.0,"Le Vallette, Lucento, Madonna di Campagna"
a48dc8c116504ed59b42f93848442ce4,7/5/2019,"Via Baveno,  Torino",,Yes,2,,nuovo / in costruzione,last floor,229m²,Unfurnished,no,Nothing,Autonomous,Livable,Yes,120 € mensili,600,whole estate,,,>5,Yes,4.0,"Pozzo Strada, Parella"
1a28a55e508341fba480885cf8c0b762,17/07/2019,"Via Monte Novegno 11, Torino",,Yes,1,,excellent/refurbished,1,120m²,solo cucina arredata,no,Nothing,Communal,Livable,Yes,,214,whole estate,NOVEGNO11,,4,,5.0,"Santa Rita, Mirafiori Nord"
10780f7abfa5498f877f6cddf7c9cae3,4/7/2019,"Via Gian Domenico Cassini 57, Torino",,Yes,1,,excellent/refurbished,last floor,60m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,60 € mensili,179,whole estate,CR179,Yes,2,,5.0,"Crocetta, San Secondo"
0c322c9806d845a38e637d04033c3093,5/7/2019,"Corso Belgio 157, Torino",,,1,,,,43m²,,,,,Livable,,,40,whole estate,,,2,,,"Regio Parco, Vanchiglia, Vanchiglietta"
92746e66747b4b45b0b13d4f79d65ba5,4/8/2019,"VIA SUSA,  Torino",,Yes,2,,nuovo / in costruzione,1,120m²,,,,Communal,,Yes,,348,whole estate,190414_id_5302,,4,,9.0,"Campidoglio, San Donato, Cit Turin"
36fb1fadf0094970a1bb608eb7af5254,10/8/2019,"Via Alfieri, 16,  Torino",,Yes,1,,excellent/refurbished,3,90m²,,no,,Autonomous,Livable,Yes,66 € mensili,290,whole estate,479,,4,,4.0,
138d3d43f6e143ebbdb2f034c87786b0,1/3/2019,"Via Nizza, 173,  Torino",,Yes,1,,excellent/refurbished,2,105m²,Unfurnished,no,Nothing,Communal,Livable,Yes,100 € mensili,237,,20551198-461,,4,,7.0,"Lingotto, Nizza Millefonti"
036bbbd17ef243289804b9a91bd6831f,2/8/2019,"Via Antonio Pigafetta 19, Torino",,Yes,2,,buono / abitabile,2,80m²,Unfurnished,no,Nothing,Communal,Livable,Yes,100 € mensili,209,whole estate,011/0601628 (2457189),,3,,4.0,"Crocetta, San Secondo"
851cac89223746e5888262ce8d985d54,9/7/2019,"Via Saverio Mercadante 51, Torino",,Yes,1,,buono / abitabile,1,109m²,Unfurnished,no,Nothing,Communal,Livable,,60 € mensili,96,whole estate,,,5,,4.0,"Aurora, Barriera di Milano, Rebaudengo"
dfe2a615b2b04d1da540b3914623bcf3,9/7/2019,"Largo Giovanni Boccaccio,  Torino",,Yes,2,,excellent/refurbished,Ground floor,50m²,,no,Nothing,Communal,A vista,Yes,60 € mensili,120,whole estate,Boccaccio,Yes,1,,5.0,"Madonna del Pilone, Sassi"
64cefad00ed64c149b7f81bdf8b4e644,26/02/2019,"strada Alberoni 18/23,  Torino",,,3,,nuovo / in costruzione,,190m²,Unfurnished,1 car,Owner,Autonomous,Livable,,,560,whole estate,Alberoni3 (2335424),,>5,Yes,3.0,"Cavoretto, Gran Madre"
b9c1f0a8b1054c21951482845ad0fc3a,9/8/2019,"Via Benevento 20, Torino",,Yes,1,,buono / abitabile,2,85m²,Unfurnished,no,Shared,Communal,Small kitchen,Yes,100 € mensili,188,whole estate,V000217,,3,,5.0,"Regio Parco, Vanchiglia, Vanchiglietta"
db5275dbb5324e15871702ff937f7dce,2/8/2019,"via chiesa della salute, 104,  Torino",,Yes,1,,buono / abitabile,5,55m²,Unfurnished,no,Nothing,Communal,Small kitchen,,40 € mensili,28,whole estate,40016858,,2,,5.0,"Borgo Vittoria, Parco Dora"
854d0cd1a44f4889a40b03926f8e8259,2/8/2019,"Via Servais, 55,  Torino",,Yes,1,,excellent/refurbished,2,70m²,Unfurnished,no,,Communal,Livable,,100 € mensili,159,whole estate,Servais.17396,,3,,3.0,"Pozzo Strada, Parella"
82cb169291504428b1a25a054df875ea,19/06/2019,"Corso Traiano 59, Torino",,Yes,2,,excellent/refurbished,4,105m²,,,Nothing,Communal,Livable,Yes,100 € mensili,210,whole estate,40158244,,4,,9.0,"Santa Rita, Mirafiori Nord"
4d4be75a5c4347c1bcfdc88e0eec6cdd,5/8/2019,"Via Stradella 238,  Torino",Yes,,1,,nuovo / in costruzione,2,55m²,Unfurnished,no,Shared,Autonomous,Kitchenette,Yes,73 € mensili,95,whole estate,40199062,,2,Yes,3.0,
2064c0de222d4625bcdd4b16678d0b6d,28/06/2019,"Via Po 5, Torino",,,2,,buono / abitabile,3,105m²,Unfurnished,no,Nothing,Communal,Livable,Yes,,385,,PO,,4,,5.0,Centro
a705cc90a34946e696681ae0051c9fbb,16/07/2019,"via onorato vigliani 26,  Torino",,,1,,,4,70m²,Unfurnished,,,Communal,Livable,Yes,50 € mensili,93,whole estate,-2460973,,3,,7.0,Mirafiori Sud
2c592bc29801452abb5d9b7fded80a62,26/06/2019,"Via Lodovico Antonio Muratori 12, Torino",Yes,Yes,2,,excellent/refurbished,8,110m²,,1 car,Shared,Autonomous,Livable,Yes,200 € mensili,380,whole estate,,,4,,,San Salvario
80870f4d872a4da58d510d76b9ce0c61,9/8/2019,"via casalis, 35,  Torino",Yes,Yes,2,,buono / abitabile,2,180m²,,no,Nothing,Communal,Livable,Yes,,450,whole estate,GP 104,,>5,,6.0,"Campidoglio, San Donato, Cit Turin"
ec2d1b2cf320462297aa2bc9e86b08c7,15/07/2019,"Via Andrea Doria 9, Torino",,Yes,2,,excellent/refurbished,3,140m²,Furnished,no,Nothing,Communal,A vista,Yes,120 € mensili,750,whole estate,VADoria,,4,,5.0,
ac002b5ee72e4aec973d1b993177123b,2/8/2019,"Corso Moncalieri 271,  Torino",,Yes,3,,nuovo / in costruzione,last floor,220m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,,810,whole estate,A5+B5 (2415021),,5,Yes,5.0,"Cavoretto, Gran Madre"
0e29b91adc144dc8ab599ca48a50482e,17/05/2019,"piazza Solferino,  Torino",,Yes,1,,excellent/refurbished,4,110m²,Partly Furnished,no,Nothing,Autonomous,Livable,Yes,,450,whole estate,ADIACENZE P.ZZA SOLFERINO.LUSSUOSISSIMO (2154623),,4,,4.0,
79d890b557b84d7b9eae6f65c6f0c926,24/05/2019,"Corso Regina Margherita 1BIS, Torino",,Yes,2,,to be refurbished,1,122m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,250 € mensili,268,whole estate,,,4,Yes,7.0,"Regio Parco, Vanchiglia, Vanchiglietta"
5e9ac5b3d5624662b6687110ca21e760,11/3/2019,"via val della Torre 116,  Torino",,Yes,,,buono / abitabile,2,52m²,Unfurnished,1 car,Nothing,Communal,Livable,,50 € mensili,45,whole estate,F/VG (2454400),Yes,2,,4.0,
34e6e9ea989d4c63b91bdd681648d657,19/06/2019,"via borgo dora,  Torino",Yes,Yes,1,,buono / abitabile,1,45m²,Unfurnished,no,Nothing,Communal,Livable,,50 € mensili,69,,-2522015,,2,,5.0,
1fcf272c4833433089a71d585b46f849,18/04/2019,"Via Domodossola,  Torino",,Yes,1,,excellent/refurbished,1,75m²,,,,Autonomous,Livable,Yes,58 € mensili,159,whole estate,40161719,,3,,5.0,
f30629b549764bdba8df72dfdd96667a,31/07/2019,"Corso Sebastopoli 294, Torino",,Yes,1,,buono / abitabile,1,131m²,Unfurnished,,Shared,Communal,Livable,Yes,100 € mensili,199,whole estate,SE219,,>5,,4.0,"Santa Rita, Mirafiori Nord"
5a450437ec3a480e870952505fef4710,3/6/2019,"Corso Guglielmo Marconi 20, Torino",,Yes,2,,nuovo / in costruzione,1,116m²,Unfurnished,no,Shared,Communal,Livable,Yes,,320,whole estate,,,4,,6.0,San Salvario
d488253a4f3d423292ab33defe41dcc6,22/07/2019,"via CANOVA,  Torino",,Yes,1,,,raised floor,90m²,Unfurnished,no,Nothing,Communal,,Yes,,149,,93/19 (2553361),,4,,4.0,
81fc470f74fa4c46af95b34c2bd0d330,14/11/2018,"Corso Francia,  Torino",,Yes,2,,buono / abitabile,1,108m²,Unfurnished,no,Shared,Communal,Livable,Yes,140 € mensili,185,whole estate,,,3,,10.0,"Pozzo Strada, Parella"
a0585148f44b4f67904ae2b364ed0efe,15/07/2019,"Strada Comunale Val Pattonera 163, Torino",,,1,,excellent/refurbished,Ground floor,120m²,Unfurnished,2+ cars,Owner,Communal,Livable,,,295,whole estate,La Chiave Immobiliare,,5,Yes,3.0,
0df5733400514735ad1e4a3c65ae6616,24/07/2019,"Via San Quintino 34, Torino",,Yes,2,,buono / abitabile,raised floor,115m²,Partly Furnished,no,Nothing,Communal,Livable,Yes,,250,whole estate,,,4,,4.0,
f7d0ccdd6bd74e2d96525403c8edee71,1/8/2019,"Via Vincenzo Lancia 138/12, Torino",Yes,,2,,,7,130m²,,,Nothing,Autonomous,Livable,,,299,whole estate,4,,4,,7.0,"Pozzo Strada, Parella"
556e30cdf9884fbb9390413082d626a8,4/8/2019,"PIAZZA ADRIANO,  Torino",,Yes,1,,nuovo / in costruzione,5,130m²,,,,Communal,,Yes,,350,whole estate,190728_id_6198,,4,,7.0,"Campidoglio, San Donato, Cit Turin"
0bddf68bcede4c8d96ea598fb0f8b282,12/1/2019,"Via Leinì 47, Torino",,Yes,1,,excellent/refurbished,5,70m²,Unfurnished,no,Nothing,Communal,Livable,Yes,60 € mensili,49.9,whole estate,LEINì59900,,2,Yes,5.0,"Aurora, Barriera di Milano, Rebaudengo"
3865c6166a964072bf654e4bf87e25a8,4/6/2019,"corso Via Genovesi  19,  Torino",,Yes,3,,excellent/refurbished,2,170m²,Unfurnished,parking space,Nothing,Communal,Livable,Yes,226 € mensili,480,whole estate,-2528204,,5,,9.0,
adeede9d60d54e8282e5da689dcb7769,6/12/2018,"PIAZZA MANNO, 1,  Torino",,,1,,excellent/refurbished,9,85m²,Partly Furnished,no,Nothing,Autonomous,Livable,Yes,50 € mensili,65,whole estate,TO 65,,4,,9.0,"Le Vallette, Lucento, Madonna di Campagna"
ce1f888e391f42e38a9341906bf57d6c,10/8/2019,"Strada Delle Traverse, 6,  Torino",Yes,Yes,3,,excellent/refurbished,1,138m²,Unfurnished,no,Shared,Autonomous,Livable,,,317,whole estate,32711016-12,,>5,,2.0,
55cc28a50ce940f3b5d7e5edbf10fd7d,18/06/2019,"Via Pietrino Belli 1, Torino",,Yes,1,,nuovo / in costruzione,raised floor,76m²,,,,Communal,Livable,Yes,55 € mensili,159,whole estate,VIA BELLI,,3,,9.0,"Pozzo Strada, Parella"
51de7070f7264fd4b9dc307d7f30daf9,3/6/2019,"Via Albenga 11/4, Torino",,Yes,1,,excellent/refurbished,5,90m²,,no,Nothing,Communal,Livable,Yes,100 € mensili,160,whole estate,,,3,,,"Lingotto, Nizza Millefonti"
a632648de33249f98308383583545c52,29/07/2019,"via valdellatorre, 92,  Torino",,Yes,1,,to be refurbished,6,53m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,62 € mensili,57,,21341060-299,,2,,6.0,"Le Vallette, Lucento, Madonna di Campagna"
f1ad374ffd33409fb84a514938b93bb7,27/06/2019,"via POSTUMIA,  Torino",,,1,,,5,90m²,Unfurnished,,Nothing,Communal,Livable,Yes,,249,,90/19 (2550866),,3,Yes,6.0,
dcaec3da04f042a988f2dd840f7222d5,31/07/2019,"Via Santa Maria 1, Torino",,Yes,1,,excellent/refurbished,2,95m²,Unfurnished,,Nothing,Communal,A vista,,105 € mensili,370,whole estate,Santa Maria 1,,3,,4.0,Centro
375b5536f43e401e8982dbaf197fe5fc,4/8/2019,"VIA BUSCA,  Torino",,Yes,1,,nuovo / in costruzione,4,114m²,,,,Communal,,Yes,83 € mensili,243,whole estate,190609_id_5882,,4,,6.0,"Lingotto, Nizza Millefonti"
baf000489ad6411988d7a56d39745bf6,10/7/2019,"Via Lessolo 32, Torino",,Yes,1,,to be refurbished,1,80m²,Unfurnished,1 car,Nothing,Communal,Livable,Yes,90 € mensili,117,whole estate,,,3,,6.0,"Regio Parco, Vanchiglia, Vanchiglietta"
0bfa509f31114dc099ecdacb05a9d5ac,5/7/2019,Torino,,Yes,1,,excellent/refurbished,2,60m²,Furnished,,,Communal,Small kitchen,Yes,,80,whole estate,-2555268,Yes,2,,5.0,
d9501dacc36e45099800e04781151ba2,20/06/2019,"via Palli 27,  Torino",,Yes,1,,,4,50m²,,,,Autonomous,Small kitchen,,,39,whole estate,2 LOCALI - VIA PALLI 27 (2421986),,2,,4.0,
4d61541610174dca8cb2409d37760a70,2/9/2016,Torino,,Yes,1,,buono / abitabile,3,50m²,,,,Communal,Small kitchen,,,60,whole estate,,,2,,3.0,"Le Vallette, Lucento, Madonna di Campagna"
ccf131ca5139403d823edaa4beb92cc0,24/11/2017,"Corso Moncalieri 271, Torino",,Yes,1,,nuovo / in costruzione,2,80m²,Unfurnished,,Owner,Autonomous,Kitchenette,Yes,1 € mensili,275,whole estate,,,3,Yes,5.0,"Cavoretto, Gran Madre"
72ef2d983c8f41a2a58254cd546ee852,10/8/2019,"Via Ormea, 149,  Torino",Yes,Yes,1,,excellent/refurbished,,50m²,,no,,Communal,Kitchenette,,50 € mensili,114,whole estate,14249,,2,,,
a6022c16e62e43488d2729a0d6a3e03c,24/07/2019,"Via Sant'Agostino 18, Torino",,Yes,1,,excellent/refurbished,2,100m²,Partly Furnished,,,Autonomous,Kitchenette,Yes,100 € mensili,300,,Vg,,3,,5.0,Centro
18aa17fe81534d23b4c9aa517b4d267e,2/7/2019,"Via Ozegna 4, Torino",,Yes,1,,to be refurbished,1,75m²,Unfurnished,no,Nothing,Communal,Livable,,50 € mensili,64.9,whole estate,,,3,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
2220b5e9b34b4afbbcd20f9b10b3d003,21/03/2018,"Via Balme,  Torino",,Yes,1,,buono / abitabile,3,50m²,Unfurnished,no,Nothing,Autonomous,Livable,,50 € mensili,50,whole estate,,,2,,4.0,"Campidoglio, San Donato, Cit Turin"
2db72e53893c443a94406b8a40e8184e,18/07/2019,"Corso Massimo D'Azeglio 112, Torino",,Yes,3,,buono / abitabile,7,205m²,Unfurnished,no,Nothing,Communal,Livable,Yes,230 € mensili,520,whole estate,Corso Massimo D'Azeglio Divisibile,,>5,,8.0,
d96cb4ca0d1a47bc84b5b6b20cf53cd0,15/07/2019,"via roccavione,  Torino",,Yes,1,,buono / abitabile,3,90m²,,parking space,,Communal,Livable,,58 € mensili,78,whole estate,40167229,,3,,3.0,
2043cbaf71cf47a1a7160ae5b9587277,4/7/2019,"via castellino 11,  Torino",,,,,,,102m²,,,,,,,,158,,-2536198,,3,,,
c0efe392e08f479e8834724ecbacdfd3,1/8/2019,"Via Nizza 223, Torino",,Yes,2,,buono / abitabile,2,138m²,,2+ cars,Nothing,Autonomous,Livable,Yes,150 € mensili,213.9,whole estate,,,4,,,"Lingotto, Nizza Millefonti"
d9064de3541c46c6b15d7eb31c8b6b07,17/09/2018,"via Verres  44,  Torino",,Yes,1,,buono / abitabile,raised floor,48m²,Unfurnished,no,Nothing,Communal,Livable,,64 € mensili,49.9,whole estate,Carlo (2315759),,2,,5.0,
5fc49bd44beb4d3c8f542c61c7a82571,27/05/2019,"Via Belfiore 10, Torino",,Yes,1,,excellent/refurbished,raised floor,35m²,Furnished,no,Shared,Autonomous,Kitchenette,Yes,30 € mensili,79,whole estate,Belfiore 89,Yes,1,,5.0,San Salvario
0751daa9b0104f34b14d9ea50a12eba4,31/07/2019,"Corso Traiano 116, Torino",,Yes,1,,buono / abitabile,6,90m²,Unfurnished,1 car,Nothing,Communal,Small kitchen,Yes,75 € mensili,139,whole estate,011/0601628 (2291707),,3,,9.0,Mirafiori Sud
6c4b5c32e9b84a8bb67bdf303a5539aa,25/03/2019,"strada Villaretto  210,  Torino",Yes,Yes,2,,excellent/refurbished,last floor,150m²,Partly Furnished,2+ cars,Shared,Autonomous,Livable,Yes,100 € mensili,174,whole estate,Alex (2363862),,>5,Yes,3.0,
c526ad8a0eb24c4798becf44d68ab4c5,10/7/2019,"Via Tollegno 39E, Torino",,Yes,2,,buono / abitabile,7,150m²,Unfurnished,1 car,Shared,Communal,Small kitchen,Yes,2.350 € mensili,180,whole estate,,,>5,Yes,9.0,"Aurora, Barriera di Milano, Rebaudengo"
9aa7ffae3e134156a00e867e5fa5edb5,28/03/2019,"via GORIZIA 106,  Torino",,Yes,2,,excellent/refurbished,multi-level,160m²,Unfurnished,no,Nothing,Communal,Livable,Yes,200 € mensili,270,whole estate,106V19 (2463441),,5,,8.0,
50b955c478d64930b514a58ad11aba76,14/02/2019,"Via Roveda, 19,  Torino",,Yes,1,,buono / abitabile,1,100m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,,89,whole estate,4576VRG,,5,,,
29f4ceffcf2f4413ae3b1662fc507131,19/07/2019,"Via Cimarosa,  Torino",,Yes,1,,buono / abitabile,8,85m²,,,Shared,Communal,Livable,Yes,133 € mensili,129,whole estate,40202157,,3,,9.0,
331193f8f473494eb8db509fa4f548fc,29/07/2019,"Via Onorato Vigliani 189, Torino",,Yes,1,,buono / abitabile,1,80m²,Unfurnished,no,Nothing,Communal,Livable,,90 € mensili,99,whole estate,21951869,,3,,4.0,Mirafiori Sud
f2a9d8016f6e456c91e6a98c6528bcad,1/8/2019,"Via Tiziano Vecellio,  Torino",,Yes,2,,buono / abitabile,5,140m²,Unfurnished,1 car,Nothing,Communal,Livable,Yes,135 € mensili,450,whole estate,566,,5,Yes,5.0,
695f5e523f3040ae8652e6ab83e364cf,6/8/2019,"Corso Carlo E Nello Rosselli, 159/3,  Torino",,Yes,1,,excellent/refurbished,4,110m²,,no,,Communal,Kitchenette,Yes,100 € mensili,205,whole estate,809,,4,,4.0,"Santa Rita, Mirafiori Nord"
11f065ce247f4adf9071a8e79b6dc07f,24/07/2019,"Via Giovanni Chevalley,  Torino",,Yes,1,,excellent/refurbished,7,65m²,Unfurnished,no,Nothing,Communal,Kitchenette,Yes,60 € mensili,90,whole estate,VIA CHEVALLEY,,2,,9.0,"Santa Rita, Mirafiori Nord"
0f8a356405d843abab8543a97cde4100,24/07/2019,"Via Francesco De Sanctis 69, Torino",Yes,Yes,1,,buono / abitabile,4,52m²,,no,Nothing,Autonomous,Livable,,50 € mensili,82,whole estate,,,2,,,"Pozzo Strada, Parella"
a29b09b1c14442a4aa1691a6fc70dbab,18/07/2019,"viale Dei Mughetti 32,  Torino",Yes,Yes,1,,nuovo / in costruzione,raised floor,105m²,Furnished,parking space,Shared,Communal,Livable,Yes,50 € mensili,124,whole estate,Frasca Immobiliare (840277),,4,,3.0,
bdece5e856b742c1ab27e2378ac2bdad,10/8/2019,"VIA G. VERDI, 12,  Torino",,,2,,,,181m²,,parking space,,Communal,Livable,,,450.5,,21011,,4,,,Centro
510fcee06efb417fac55ada152bfab7e,28/05/2019,"via Bava,  Torino",,Yes,1,,buono / abitabile,1,85m²,,,,Communal,Small kitchen,Yes,58 € mensili,195,,Bavabar (2349529),,3,,5.0,"Regio Parco, Vanchiglia, Vanchiglietta"
0802c4284b624ffb835d8d7ec964a008,14/05/2019,"Via Guido Reni 213, Torino",,Yes,1,,buono / abitabile,raised floor,85m²,Unfurnished,,Nothing,Communal,Livable,Yes,60 € mensili,87,whole estate,,,3,,5.0,"Santa Rita, Mirafiori Nord"
f458da171f524b3eaabe92edd300c334,6/5/2019,"via Bernardino Galliari, 14,  Torino",,Yes,1,,buono / abitabile,1,70m²,Unfurnished,no,Nothing,Communal,Livable,Yes,40 € mensili,139,whole estate,20551242-33,,3,,5.0,San Salvario
c975cf03663841e9a5180d35000126c1,8/8/2019,"Via Carlo Capelli,  Torino",,Yes,3,,buono / abitabile,2,200m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,33 € mensili,610,whole estate,40099951,,>5,Yes,2.0,"Pozzo Strada, Parella"
4c6d1684377b403cbf1887c7a216e462,27/05/2019,"via villar focchiardo 12,  Torino",,Yes,2,,nuovo / in costruzione,3,130m²,Unfurnished,no,Owner,Communal,Livable,Yes,30 € mensili,300,,7684 (2504038),,5,,5.0,
aaf767d35ce641a8bd72908c1ef3e9c5,22/07/2019,"Via Sesia 10, Torino",,,1,,,,48m²,,,,,Livable,,,15,whole estate,,,2,,,"Aurora, Barriera di Milano, Rebaudengo"
5046305f44c34657b94c8c7990595c03,24/07/2019,Torino,,Yes,2,,excellent/refurbished,2,100m²,,no,Nothing,Autonomous,Livable,Yes,83 € mensili,199,whole estate,4MCmn,,4,,6.0,"Le Vallette, Lucento, Madonna di Campagna"
e130e4f6afd345c3b8f5999f64f0a919,11/3/2019,"Via Antonio Vagnone,  Torino",,Yes,1,,buono / abitabile,1,38m²,Furnished,no,Nothing,Autonomous,Livable,Yes,40 € mensili,58,whole estate,vagnone vendita,,2,,4.0,"Campidoglio, San Donato, Cit Turin"
11e6f98608b64aac96146f052546c057,9/8/2019,"VIA PLAVA,  Torino",,Yes,1,,excellent/refurbished,3,102m²,,1 car,Shared,Communal,Livable,Yes,50 € mensili,95,whole estate,27391,,4,Yes,6.0,
eede56fdf58d41c3bf380586ee412547,23/07/2019,"Via La Loggia,  Torino",,Yes,1,,buono / abitabile,5,78m²,Unfurnished,no,Nothing,Communal,Livable,Yes,67 € mensili,104,whole estate,21707203,,2,,6.0,
bd8df18607e74f18aef2ab762a23fa9c,27/06/2019,"Via MAZZINI, 62,  Torino",,Yes,2,,excellent/refurbished,2,132m²,Unfurnished,,Nothing,Communal,Livable,Yes,1.000 € mensili,590,whole estate,MV-Cairoli 22010304VRG,,3,,3.0,
0d3bdce0e0744e47a07fc0a04dcc23d2,12/7/2019,"Via Filadelfia 25, Torino",,Yes,1,,buono / abitabile,1,70m²,Unfurnished,no,Nothing,Communal,Livable,Yes,57 € mensili,89,whole estate,40168344,,3,,6.0,"Lingotto, Nizza Millefonti"
39daf690a7cc40f3bfcd7658cafa20a8,5/4/2019,"Piazza Savoia 7, Torino",,,3,,nuovo / in costruzione,1,153m²,Unfurnished,,Shared,Autonomous,Livable,Yes,120 € mensili,729,whole estate,2-Sep,,4,,5.0,Centro
bae71f6eef47442287764e4996eca591,10/8/2019,"Via Benvenuto Cellini, 2,  Torino",,,,,,,133m²,,,,,,,105 € mensili,324,whole estate,19353,,3,,,
ed5f56c532304ca5bd8c13153f0c0508,8/8/2019,Torino,,,2,,,,130m²,,,Owner,Communal,Kitchenette,Yes,,670,,40128102,,4,,,
fbd676dfe1504a339c9225f6b0c06a5f,22/07/2019,"Via Damiano Chiesa, 43,  Torino",,Yes,1,,nuovo / in costruzione,6,66m²,Unfurnished,1 car,Nothing,Autonomous,A vista,Yes,,155,whole estate,21814193,,2,Yes,6.0,"Barriera di Lanzo, Falchera, Barca, Bertolla"
e9f80c4451214253a8f69b404f7a9a69,29/05/2019,"Via Cesare Balbo 1BIS, Torino",,Yes,1,,excellent/refurbished,1,44m²,Unfurnished,no,Nothing,Communal,A vista,Yes,,126,whole estate,Casa Balbo - appartamento 1B,,2,,4.0,"Regio Parco, Vanchiglia, Vanchiglietta"
133dc55ea4564acf8d378276145e128b,29/07/2019,"piazza Pasquale Villari,  Torino",,Yes,1,,buono / abitabile,2,90m²,Partly Furnished,no,Nothing,Communal,Kitchenette,Yes,25 € mensili,120,whole estate,-1984586,,3,,5.0,
